"","type","variable","obs","pred"
"5875...24139","calibration","pH",7.80000019,8.12944925616479
"6476...24140","calibration","pH",4.5999999,4.61120269302708
"7153...24141","calibration","pH",4.5,5.04433404947477
"4775...24142","calibration","pH",4.69999981,4.84486030114767
"7633...24143","calibration","pH",4.8,5.07207223647154
"5746...24144","calibration","pH",5.30000019,5.08696270573053
"5748...24145","calibration","pH",5.5,5.50657189546589
"7410...24146","calibration","pH",5.4000001,5.08173171548244
"6362...24147","calibration","pH",5.5,5.56524256352707
"6784...24148","calibration","pH",5.9000001,5.60461410547029
"4348...24149","calibration","pH",5.9000001,6.01306893135989
"6507...24150","calibration","pH",5.5999999,5.62377255722896
"6817...24151","calibration","pH",5,4.55436057612977
"8038...24152","calibration","pH",5.3,5.5484415275461
"5000...24153","calibration","pH",7.69999981,7.02397837777504
"4339...24154","calibration","pH",5.19999981,5.99146298218676
"6964...24155","calibration","pH",6.5,6.32820926924365
"4736...24156","calibration","pH",6.9000001,6.68160435457628
"4547...24157","calibration","pH",6.5999999,6.60734515199526
"5704...24158","calibration","pH",5.30000019,5.44050253037009
"5234...24159","calibration","pH",6.30000019,6.04560957364148
"7322...24160","calibration","pH",5.5,5.58673041311124
"6744...24161","calibration","pH",4.30000019,4.03621048931457
"7408...24162","calibration","pH",4.9,5.04667922022493
"6495...24163","calibration","pH",5.4000001,5.19654426364665
"4677...24164","calibration","pH",6.4000001,5.82635832110967
"6813...24165","calibration","pH",4.9000001,4.96890356398457
"7320...24166","calibration","pH",5.5,5.55463062295782
"6962...24167","calibration","pH",6.3,6.21467597790426
"4639...24168","calibration","pH",5.69999981,5.18153027878625
"5581...24169","calibration","pH",6,5.83551778217959
"5982...24170","calibration","pH",5.5999999,5.57868690336904
"5621...24171","calibration","pH",3.79999995,3.9621264839097
"8008...24172","calibration","pH",6,6.29248248517246
"5695...24173","calibration","pH",6,5.67313208903285
"7591...24174","calibration","pH",5.69999981,5.3360072267041
"4456...24175","calibration","pH",4.30000019,4.33224813344443
"5372...24176","calibration","pH",5.80000019,5.9608997918462
"4363...24177","calibration","pH",6.30000019,6.18470372613005
"6281...24178","calibration","pH",5.69999981,5.9049288811289
"4866...24179","calibration","pH",5.5999999,5.44342356717727
"6291...24180","calibration","pH",6.19999981,6.35028490474935
"5965...24181","calibration","pH",6.5,5.49638484155004
"6050...24182","calibration","pH",6,6.10371108838302
"5649...24183","calibration","pH",3.79999995,3.65152452556361
"4338...24184","calibration","pH",5,5.42661435381295
"6122...24185","calibration","pH",5.30000019,5.66545902670094
"6531...24186","calibration","pH",4.9000001,5.37767546324385
"6966...24187","calibration","pH",6.5,6.4759813034853
"5632...24188","calibration","pH",4.4000001,3.79795622747249
"6884...24189","calibration","pH",4.5999999,4.43916694265368
"4839...24190","calibration","pH",5.19999981,5.18833207874998
"5918...24191","calibration","pH",6,6.39731321118461
"5562...24192","calibration","pH",8,7.92520766615325
"6636...24193","calibration","pH",6.5999999,5.81638613264712
"8088...24194","calibration","pH",4.80000019,5.61123899545926
"5442...24195","calibration","pH",7.0999999,6.71567287713685
"8309...24196","calibration","pH",5.3,5.38805756584038
"6524...24197","calibration","pH",4.30000019,4.38409231119337
"5705...24198","calibration","pH",5.30000019,5.76475916910737
"4187...24199","calibration","pH",5.5,5.68073394386885
"4656...24200","calibration","pH",5,5.16993384152883
"6273...24201","calibration","pH",5.80000019,5.86841391294263
"4099...24202","calibration","pH",4.9000001,5.05823691522642
"5441...24203","calibration","pH",7.30000019,6.8621703891987
"6598...24204","calibration","pH",5.0999999,5.58809294183221
"3929...24205","calibration","pH",5.30000019,5.69269138618967
"6142...24206","calibration","pH",5.30000019,5.54604470364625
"5087...24207","calibration","pH",5.5,5.79866659515315
"8077...24208","calibration","pH",5.8,6.06079748128132
"7088...24209","calibration","pH",4.9,5.14017976274211
"8440...24210","calibration","pH",5.30000019,5.25974273058556
"6816...24211","calibration","pH",4.9000001,4.48375059893449
"7402...24212","calibration","pH",5.4000001,5.30891827238312
"4455...24213","calibration","pH",4.19999981,4.5250734474153
"6815...24214","calibration","pH",5.0999999,4.67316378766124
"6865...24215","calibration","pH",5.80000019,5.133067742499
"5991...24216","calibration","pH",5.0999999,5.34578807662508
"5582...24217","calibration","pH",5.80000019,5.70104881506311
"5081...24218","calibration","pH",5.4000001,5.40400574448598
"6512...24219","calibration","pH",4.30000019,4.12324526991128
"5863...24220","calibration","pH",7.5,6.85298323083975
"4652...24221","calibration","pH",4.69999981,4.24409045557155
"4112...24222","calibration","pH",5.5999999,5.2760290552183
"8268...24223","calibration","pH",5.69999981,5.54844640490954
"5096...24224","calibration","pH",6.4000001,6.16020387508506
"4266...24225","calibration","pH",4.19999981,4.12652143375799
"4588...24226","calibration","pH",4.4000001,4.24759187428951
"6465...24227","calibration","pH",5.30000019,4.91432870831702
"6628...24228","calibration","pH",4.5999999,5.13110096404441
"6587...24229","calibration","pH",6.0999999,5.81182146231361
"4804...24230","calibration","pH",4.5999999,4.91791267285579
"8097...24231","calibration","pH",5,5.49120928084905
"4341...24232","calibration","pH",5.4000001,5.91815034971889
"4848...24233","calibration","pH",4,4.24641604749072
"4843...24234","calibration","pH",5.4000001,4.70564146597789
"8057...24235","calibration","pH",6.1,6.09090520579646
"4847...24236","calibration","pH",4.0999999,4.13782080706586
"5606...24237","calibration","pH",5.19999981,5.98789006692957
"6214...24238","calibration","pH",7.0999999,6.79641087945466
"6731...24239","calibration","pH",4.5999999,5.31868799078808
"5996...24240","calibration","pH",6.0999999,5.72489074982477
"6783...24241","calibration","pH",5,5.03451570331258
"8020...24242","calibration","pH",5.0999999,4.97796734796124
"8079...24243","calibration","pH",5.9000001,6.22270768456229
"8042...24244","calibration","pH",5.2,5.56096793429182
"6584...24245","calibration","pH",5,4.947771915787
"6643...24246","calibration","pH",5.19999981,5.34054135033713
"5607...24247","calibration","pH",3.5999999,3.92271635913264
"7076...24248","calibration","pH",5.1,5.63761734462533
"4325...24249","calibration","pH",4.19999981,4.38185007892319
"4101...24250","calibration","pH",5,5.0206879086496
"6252...24251","calibration","pH",6.5,6.13571874857801
"5961...24252","calibration","pH",4.80000019,4.72076265129925
"6004...24253","calibration","pH",6.19999981,6.24078948759996
"6880...24254","calibration","pH",4.80000019,4.87115782583182
"5910...24255","calibration","pH",5.5999999,5.24809670786766
"4342...24256","calibration","pH",5.4000001,5.65486796805265
"5688...24257","calibration","pH",4.69999981,5.14091159605101
"8092...24258","calibration","pH",6.2,6.28379223775394
"5743...24259","calibration","pH",6,5.58705785236978
"6571...24260","calibration","pH",5.30000019,5.6230142042626
"5373...24261","calibration","pH",5.80000019,6.08965169582769
"7333...24262","calibration","pH",6.9000001,6.86784323180015
"6733...24263","calibration","pH",5,5.49035771971608
"6593...24264","calibration","pH",4.4000001,5.04594026053151
"8507...24265","calibration","pH",6.80000019,7.23350076275432
"5917...24266","calibration","pH",5.5999999,5.81416127235087
"6134...24267","calibration","pH",4.9000001,5.16639570291035
"6630...24268","calibration","pH",5.2,5.50020132492296
"5998...24269","calibration","pH",6.30000019,5.61686623810803
"7644...24270","calibration","pH",5,5.02157190471708
"5174...24271","calibration","pH",4.80000019,5.17642009523757
"8155...24272","calibration","pH",5.69999981,5.74687476545865
"4803...24273","calibration","pH",4.5,4.53929487619866
"6768...24274","calibration","pH",4.4000001,4.47894211394016
"5992...24275","calibration","pH",5.4000001,5.54270979344514
"8044...24276","calibration","pH",5,5.17305862492406
"6471...24277","calibration","pH",4.9000001,5.01359597140839
"6128...24278","calibration","pH",5.69999981,6.36379327178213
"4631...24279","calibration","pH",5.5999999,4.91581796423053
"7068...24280","calibration","pH",5.6,5.62815493446745
"5577...24281","calibration","pH",6.5,5.78339250637144
"6186...24282","calibration","pH",8.19999981,6.93654854247576
"8264...24283","calibration","pH",5.30000019,5.71287688036608
"6882...24284","calibration","pH",4.7,4.76810979002113
"6225...24285","calibration","pH",5.0999999,5.1089723681793
"5696...24286","calibration","pH",6,5.83835738777722
"4744...24287","calibration","pH",4.69999981,4.49772889220042
"6767...24288","calibration","pH",4.5,4.6763672294174
"5168...24289","calibration","pH",5.4000001,5.68584012896709
"6734...24290","calibration","pH",5.0999999,5.74332184028381
"4340...24291","calibration","pH",5.5999999,6.00772250976924
"5559...24292","calibration","pH",5.9000001,5.76342116266787
"4334...24293","calibration","pH",4.5,4.35264390691746
"4544...24294","calibration","pH",6.69999981,6.33576252247799
"4742...24295","calibration","pH",4.5999999,4.59906831232234
"6645...24296","calibration","pH",5,5.36592976441128
"4244...24297","calibration","pH",6.4000001,6.33185659318416
"5874...24298","calibration","pH",7,7.17094443842115
"6814...24299","calibration","pH",4.80000019,4.619065824811
"8307...24300","calibration","pH",5.5,5.44583023352542
"5583...24301","calibration","pH",5.9000001,5.90053472343728
"4457...24302","calibration","pH",4.5999999,4.37655448209647
"7370...24303","calibration","pH",5.9,5.98541723377841
"6627...24304","calibration","pH",4.9000001,5.19636897552636
"6583...24305","calibration","pH",5,5.17380434187809
"6511...24306","calibration","pH",4.5999999,4.63247661012444
"6730...24307","calibration","pH",4.4000001,4.05019033306942
"6043...24308","calibration","pH",5.4000001,5.61934437370927
"8149...24309","calibration","pH",4.8,5.46144033991784
"6581...24310","calibration","pH",6,5.54394500604184
"4600...24311","calibration","pH",4.4000001,4.34703954635544
"7066...24312","calibration","pH",5.5,5.7157059578968
"5914...24313","calibration","pH",6.30000019,5.95309745669508
"8018...24314","calibration","pH",5,4.97075057751108
"6061...24315","calibration","pH",5.4000001,5.05732669562759
"7051...24316","calibration","pH",6,6.01942671869367
"4774...24317","calibration","pH",4.5999999,4.74488087475904
"6732...24318","calibration","pH",4.9000001,5.09034655263665
"5891...24319","calibration","pH",3.5999999,3.7865597098202
"6580...24320","calibration","pH",5.69999981,5.47399584173309
"6235...24321","calibration","pH",6.5,5.99776354894927
"6578...24322","calibration","pH",6.5999999,5.83197769293531
"4105...24323","calibration","pH",4.5999999,4.23254570451491
"8101...24324","calibration","pH",5.4,5.46420626105324
"8549...24325","calibration","pH",5.0999999,5.36342865528442
"7377...24326","calibration","pH",6.19999981,5.75245069154817
"6862...24327","calibration","pH",5.8,5.49882830630828
"4674...24328","calibration","pH",7,5.9428200679238
"5165...24329","calibration","pH",5.30000019,5.67004464870457
"7637...24330","calibration","pH",5,5.76715176188517
"5349...24331","calibration","pH",5.5,5.37852263128768
"5189...24332","calibration","pH",5.4000001,5.49541929417618
"4458...24333","calibration","pH",4.5999999,4.38297473102414
"5727...24334","calibration","pH",5.80000019,6.06277935463235
"4849...24335","calibration","pH",4,3.97180790344096
"5725...24336","calibration","pH",5.80000019,5.9031181051073
"5144...24337","calibration","pH",5.4000001,5.37686434604633
"4188...24338","calibration","pH",5.5999999,5.80514659967432
"4257...24339","calibration","pH",5.9000001,6.31148201192022
"6662...24340","calibration","pH",6.19999981,6.21261976909433
"4840...24341","calibration","pH",5.0999999,4.80686669040576
"6150...24342","calibration","pH",5.0999999,5.36737385810744
"4628...24343","calibration","pH",5.19999981,5.00604620310183
"5777...24344","calibration","pH",5.9000001,6.02101446949604
"5558...24345","calibration","pH",5.69999981,5.76117492453896
"5376...24346","calibration","pH",6.19999981,6.43973722590416
"6629...24347","calibration","pH",5.5999999,5.78919989382968
"7086...24348","calibration","pH",4.8,5.01395443678841
"4603...24349","calibration","pH",3.70000005,4.2870268405028
"4255...24350","calibration","pH",5.9000001,6.14225091787149
"6523...24351","calibration","pH",4.4000001,4.3592323798759
"5775...24352","calibration","pH",5.5999999,5.61691179716998
"6722...24353","calibration","pH",5.19999981,5.66070952809848
"4095...24354","calibration","pH",4.9000001,4.70833066108008
"8030...24355","calibration","pH",6,5.84130369300353
"6003...24356","calibration","pH",5.5999999,6.01023501057043
"6719...24357","calibration","pH",4.5999999,4.56388982138421
"5771...24358","calibration","pH",5.4000001,6.01226302225909
"4352...24359","calibration","pH",5.30000019,5.30560654444225
"4349...24360","calibration","pH",6.19999981,6.64162538947937
"6781...24361","calibration","pH",4.80000019,4.8985626576114
"5865...24362","calibration","pH",7.5,6.91113832906911
"4103...24363","calibration","pH",5.4000001,4.72241768652371
"8551...24364","calibration","pH",5.4,5.55985034524823
"4190...24365","calibration","pH",5.19999981,5.75089395915234
"4106...24366","calibration","pH",4.69999981,4.35771571689867
"4845...24367","calibration","pH",4.80000019,4.53607505093581
"5674...24368","calibration","pH",5.5999999,5.80181944747428
"6120...24369","calibration","pH",5,5.50285859144383
"6760...24370","calibration","pH",5.19999981,5.17162004752606
"6589...24371","calibration","pH",5.30000019,5.20284380338052
"4905...24372","calibration","pH",5,4.45340320665889
"6721...24373","calibration","pH",5.0999999,5.65392003334114
"5638...24374","calibration","pH",4.19999981,3.99040690298503
"6775...24375","calibration","pH",5.80000019,5.45350302739683
"5892...24376","calibration","pH",3.9000001,4.0744584434353
"6226...24377","calibration","pH",5.0999999,4.94562249058222
"8151...24378","calibration","pH",5.9,6.15754690696898
"6821...24379","calibration","pH",5,4.73825813005475
"7642...24380","calibration","pH",5.5,5.04349246264731
"5901...24381","calibration","pH",5.5,5.67280031934442
"8075...24382","calibration","pH",5.6,5.69971140916631
"5919...24383","calibration","pH",6.0999999,6.29602027176043
"5102...24384","calibration","pH",5.9000001,6.09045362608099
"6763...24385","calibration","pH",5,5.51060366625763
"5915...24386","calibration","pH",5.80000019,5.58681717194095
"5099...24387","calibration","pH",6.30000019,6.23820675894148
"4850...24388","calibration","pH",5.19999981,4.91835633203567
"4830...24389","calibration","pH",5.30000019,5.1724142121008
"5374...24390","calibration","pH",5.9000001,6.17576421082262
"4831...24391","calibration","pH",5.4000001,5.19184983038327
"5371...24392","calibration","pH",5.4000001,5.46898572964085
"7191...24393","calibration","pH",5.19999981,5.54720295272833
"5603...24394","calibration","pH",5.19999981,5.25570427114116
"7378...24395","calibration","pH",6.4000001,5.81556197463194
"5364...24396","calibration","pH",6.4000001,6.426326127922
"7074...24397","calibration","pH",5.5,5.25844294944049
"4259...24398","calibration","pH",5.80000019,6.16641199837579
"4841...24399","calibration","pH",5,4.74513462758817
"6152...24400","calibration","pH",5.19999981,5.11489692281251
"4366...24401","calibration","pH",5.9000001,6.02967797467972
"7648...24402","calibration","pH",5.0999999,5.45178292415096
"7055...24403","calibration","pH",6.3,5.82104090638952
"6459...24404","calibration","pH",4.9000001,5.0867075192679
"6759...24405","calibration","pH",5,5.16050924945348
"4354...24406","calibration","pH",5,5.46447030623903
"4789...24407","calibration","pH",5.0999999,4.7873101201967
"6582...24408","calibration","pH",5.0999999,5.33494652469837
"4707...24409","calibration","pH",5.5999999,5.7065978007988
"4351...24410","calibration","pH",6.19999981,5.75445425380635
"4741...24411","calibration","pH",4.5,4.7492753603844
"5723...24412","calibration","pH",5.69999981,5.55682375516794
"6715...24413","calibration","pH",5.4000001,5.84812724250935
"5779...24414","calibration","pH",6,6.16946154673334
"4246...24415","calibration","pH",5.4000001,5.39799630736472
"5375...24416","calibration","pH",6,6.21131675640263
"6728...24417","calibration","pH",5.0999999,5.82039738954878
"6055...24418","calibration","pH",6.0999999,6.18546149707916
"6726...24419","calibration","pH",5.0999999,5.56021620842288
"5911...24420","calibration","pH",5.9000001,5.71505729398152
"6053...24421","calibration","pH",5.5999999,5.5022762515054
"4450...24422","calibration","pH",4.19999981,4.39300603110028
"4319...24423","calibration","pH",4.69999981,4.66739986251503
"6761...24424","calibration","pH",5,5.46419389122685
"4318...24425","calibration","pH",4.5,4.48114686980817
"6725...24426","calibration","pH",5,5.56236294028901
"6464...24427","calibration","pH",5.5,5.00812221789366
"6054...24428","calibration","pH",5.80000019,6.00724501733978
"8124...24429","calibration","pH",4.5999999,4.53139454194936
"5537...24430","calibration","pH",4.80000019,4.89321843372336
"5884...24431","calibration","pH",6.30000019,5.85531680595395
"5672...24432","calibration","pH",5.69999981,5.62759154408036
"7108...24433","calibration","pH",6.6,6.02486679214411
"4370...24434","calibration","pH",5.30000019,5.01092613328611
"6713...24435","calibration","pH",5,5.75639805932183
"4772...24436","calibration","pH",5.4000001,5.26337220693922
"4593...24437","calibration","pH",3.9000001,4.30241408676669
"5601...24438","calibration","pH",5,5.05412064840076
"8054...24439","calibration","pH",5.19999981,5.54254476746549
"7111...24440","calibration","pH",5.5,6.1443364395577
"7049...24441","calibration","pH",5.7,5.6941664991163
"7102...24442","calibration","pH",4.8,5.18442512925741
"6062...24443","calibration","pH",5.4000001,4.8166256288639
"7640...24444","calibration","pH",5.9,5.37912539687357
"4842...24445","calibration","pH",5.19999981,4.76496184740068
"4102...24446","calibration","pH",5.19999981,4.84384239836223
"4771...24447","calibration","pH",5.4000001,5.27219164431704
"8073...24448","calibration","pH",5.4000001,5.35363969393825
"4737...24449","calibration","pH",6.5,6.47258216141246
"4871...24450","calibration","pH",4.69999981,5.46780136556074
"4887...24451","calibration","pH",5.80000019,5.42120112682277
"8266...24452","calibration","pH",5.5999999,6.14038378398555
"8028...24453","calibration","pH",5.5,5.56238480732632
"8125...24454","calibration","pH",4.5999999,4.36749220453254
"5538...24455","calibration","pH",4.80000019,4.71888565992035
"8006...24456","calibration","pH",5.1,5.53399941408298
"6876...24457","calibration","pH",4.9,4.85336016187298
"5904...24458","calibration","pH",6.19999981,6.03970387691544
"6592...24459","calibration","pH",5.0999999,5.64378327989851
"6224...24460","calibration","pH",5,5.55214584604709
"7053...24461","calibration","pH",5.7,5.79647991823275
"6644...24462","calibration","pH",5,5.18945309028055
"6626...24463","calibration","pH",4.30000019,4.62537511414559
"4726...24464","calibration","pH",5.30000019,5.02239696905449
"6564...24465","calibration","pH",6,5.82463557215369
"5889...24466","calibration","pH",4.5999999,4.62152703902306
"3752...24467","calibration","pH",5.69999981,5.866561108739
"6588...24468","calibration","pH",6.0999999,5.70011484544488
"4111...24469","calibration","pH",5.19999981,5.21678976197094
"5721...24470","calibration","pH",5.5,5.85138633690823
"4461...24471","calibration","pH",5.0999999,5.37723925925312
"6223...24472","calibration","pH",5.0999999,4.71521646797593
"7646...24473","calibration","pH",5.0999999,5.19604752822473
"7113...24474","calibration","pH",5.9,6.06655859319966
"6049...24475","calibration","pH",5.80000019,5.7665050938276
"4368...24476","calibration","pH",5.9000001,6.03860133663083
"4350...24477","calibration","pH",6.5999999,6.04525583755636
"5902...24478","calibration","pH",5.69999981,5.95305017654733
"5908...24479","calibration","pH",6.0999999,6.09686641915633
"4869...24480","calibration","pH",5.19999981,5.56380960014946
"6718...24481","calibration","pH",4.30000019,4.47243167175024
"4245...24482","calibration","pH",6.5,6.15530527786898
"5882...24483","calibration","pH",6.30000019,5.48841610816905
"4599...24484","calibration","pH",4.0999999,4.32179566480965
"8158...24485","calibration","pH",5.80000019,5.79550675086309
"4302...24486","calibration","pH",4.80000019,5.00240687339651
"4258...24487","calibration","pH",5.80000019,6.13200567607664
"7639...24488","calibration","pH",5.9000001,5.53943519994698
"4854...24489","calibration","pH",5.80000019,5.49932052164001
"6711...24490","calibration","pH",4.5999999,5.07053669635111
"4870...24491","calibration","pH",5,5.6907637574651
"4868...24492","calibration","pH",5.19999981,5.42745494350349
"4100...24493","calibration","pH",4.80000019,4.69642834511678
"4943...24494","calibration","pH",5.19999981,5.21532545599174
"4791...24495","calibration","pH",5,4.8111055834499
"4460...24496","calibration","pH",5.19999981,5.50687102577946
"5539...24497","calibration","pH",4.80000019,4.66822268194367
"6863...24498","calibration","pH",5.9,5.63586085446312
"5687...24499","calibration","pH",4.9000001,4.92571444430867
"6321...24500","calibration","pH",6.5,6.72466654285529
"5747...24501","calibration","pH",5.0999999,4.97504615406329
"4776...24502","calibration","pH",4.69999981,4.71741264867151
"6099...24503","calibration","pH",4.4000001,4.77258053129027
"7110...24504","calibration","pH",5.5,5.33469177656882
"6829...24505","calibration","pH",4.5,4.16979390551249
"6878...24506","calibration","pH",4.80000019,4.82754542821242
"6148...24507","calibration","pH",5,4.78967387676029
"5893...24508","calibration","pH",5.30000019,4.43325026067225
"8162...24509","calibration","pH",5.8,5.2247321236527
"6147...24510","calibration","pH",5,4.71717336258085
"5909...24511","calibration","pH",6.19999981,6.07423842659485
"7072...24512","calibration","pH",5.3,5.21289814936403
"4944...24513","calibration","pH",5.0999999,5.15290397458314
"5542...24514","calibration","pH",5,4.45004925993775
"6149...24515","calibration","pH",5.0999999,5.30855590677643
"5880...24516","calibration","pH",6.0999999,5.93942660261756
"7418...24517","calibration","pH",5,5.25329684280834
"4790...24518","calibration","pH",5.30000019,4.84108111413763
"5905...24519","calibration","pH",5.4000001,5.20938309589622
"8144...24520","calibration","pH",5.0999999,5.04830582943923
"7115...24521","calibration","pH",6.69999981,5.69132430677826
"5691...24522","calibration","pH",3.5999999,3.42378512847449
"5789...24523","calibration","pH",4.9000001,4.98847073630825
"8016...24524","calibration","pH",5.6,5.63775543570131
"4731...24525","calibration","pH",5.5999999,5.10493325329028
"8046...24526","calibration","pH",4.9,5.36932203670781
"6830...24527","calibration","pH",4.80000019,4.265132528503
"6590...24528","calibration","pH",5,5.28777597266722
"4367...24529","calibration","pH",5.69999981,6.23795746939608
"4680...24530","calibration","pH",6,4.98155904357075
"7063...24531","calibration","pH",5.2,5.34252256532261
"6126...24532","calibration","pH",5,4.70047607187906
"4792...24533","calibration","pH",4.9000001,4.74122509056907
"6822...24534","calibration","pH",5.69999981,5.57817408798687
"4770...24535","calibration","pH",5.5,5.27693905018107
"4793...24536","calibration","pH",5,4.72224636117395
"7120...24537","calibration","pH",5.0999999,5.13581789320694
"5228...24538","calibration","pH",6.0999999,5.86697886305742
"5886...24539","calibration","pH",5.80000019,5.35985354901588
"6663...24540","calibration","pH",6.30000019,6.08167294309007
"4430...24541","calibration","pH",5.80000019,5.88078287287805
"5883...24542","calibration","pH",6.30000019,6.00538819375193
"6299...24543","calibration","pH",6.30000019,6.22191083936152
"4683...24544","calibration","pH",5.5999999,5.52147533061022
"6758...24545","calibration","pH",5,5.23756467765711
"4497...24546","calibration","pH",5,4.53926114291662
"4633...24547","calibration","pH",5.30000019,4.83874520951409
"5847...24548","calibration","pH",7,6.91109712626916
"4634...24549","calibration","pH",5.30000019,4.95085401483162
"6591...24550","calibration","pH",5.19999981,5.53612351250825
"6290...24551","calibration","pH",6.5,6.84665094790428
"5361...24552","calibration","pH",6.5999999,6.21255730269697
"6600...24553","calibration","pH",5.69999981,5.8267304951364
"5536...24554","calibration","pH",4.69999981,4.94031735759925
"5671...24555","calibration","pH",6.4000001,6.48866510037882
"7047...24556","calibration","pH",5.5,5.40448433844897
"5540...24557","calibration","pH",4.80000019,4.6724505298451
"6312...24558","calibration","pH",6.0999999,6.26196305991338
"4369...24559","calibration","pH",6.0999999,6.12900477031407
"4692...24560","calibration","pH",5.30000019,5.57556394745527
"5693...24561","calibration","pH",4.5,4.35129377509558
"5756...24562","calibration","pH",4.9000001,4.85538421168972
"3750...24563","calibration","pH",5.80000019,5.67557743715905
"4248...24564","calibration","pH",5.80000019,5.61719698657686
"4093...24565","calibration","pH",4.5,4.52293474764599
"6606...24566","calibration","pH",5.69999981,6.05802648408221
"7132...24567","calibration","pH",5.19999981,5.09721470859876
"8086...24568","calibration","pH",5.0999999,5.40907560763859
"8117...24569","calibration","pH",4,4.3674208661561
"5216...24570","calibration","pH",5.9000001,5.91355318830967
"6735...24571","calibration","pH",4.80000019,5.24782065500141
"6052...24572","calibration","pH",5.5999999,5.4634104908596
"4541...24573","calibration","pH",6.9000001,6.29135993633064
"5614...24574","calibration","pH",3.5,4.22156657541824
"4857...24575","calibration","pH",5.5999999,5.48142753082524
"5541...24576","calibration","pH",4.80000019,4.54079411715639
"5900...24577","calibration","pH",5.80000019,5.51552590346675
"3751...24578","calibration","pH",5.80000019,5.83067284682491
"7148...24579","calibration","pH",4.69999981,4.69488782474425
"6311...24580","calibration","pH",6.4000001,5.98983031401098
"4899...24581","calibration","pH",4.5999999,5.7366724571385
"6757...24582","calibration","pH",4.9000001,5.04443707873851
"5719...24583","calibration","pH",5.30000019,5.42675377089202
"5177...24584","calibration","pH",5.4000001,5.69434985652476
"8509...24585","calibration","pH",7,7.40806547735964
"7090...24586","calibration","pH",5,5.02001068422055
"7070...24587","calibration","pH",5.3,5.50410698727208
"4096...24588","calibration","pH",4.5999999,4.97569924226089
"4773...24589","calibration","pH",4.0999999,4.10299469626205
"6661...24590","calibration","pH",6,6.15273013261104
"3753...24591","calibration","pH",5.9000001,4.99240776930018
"4722...24592","calibration","pH",5.4000001,5.19723447898836
"5876...24593","calibration","pH",8.30000019,7.82378141797384
"5981...24594","calibration","pH",5.4000001,5.15122769397165
"7061...24595","calibration","pH",5.4,5.32157868017749
"8510...24596","calibration","pH",7.5,7.5429881661042
"6594...24597","calibration","pH",6.4000001,5.94974615589319
"6119...24598","calibration","pH",5,5.14509856551744
"5899...24599","calibration","pH",7.5999999,6.01059507238268
"6640...24600","calibration","pH",5.0999999,4.58088651669093
"6154...24601","calibration","pH",4.5999999,4.53375802306603
"4104...24602","calibration","pH",4.0999999,4.49482518749319
"5906...24603","calibration","pH",5.5,5.84203716670882
"4358...24604","calibration","pH",4.69999981,4.1548941838161
"6710...24605","calibration","pH",4.4000001,4.53472524914116
"4423...24606","calibration","pH",6,5.85836803767534
"7456...24607","calibration","pH",4.9000001,4.8898459240663
"4902...24608","calibration","pH",4.69999981,4.49425888397354
"4268...24609","calibration","pH",4.4000001,4.32175400656007
"5535...24610","calibration","pH",4.9000001,5.00759405018681
"5791...24611","calibration","pH",5,5.07672473995307
"4945...24612","calibration","pH",5,4.95683145958113
"6307...24613","calibration","pH",5.9000001,5.74897428793992
"4250...24614","calibration","pH",6,6.09286946196779
"5330...24615","calibration","pH",5.5999999,5.72579480693029
"4404...24616","calibration","pH",5.30000019,4.95680848878706
"5198...24617","calibration","pH",6.4000001,6.59848540266249
"5267...24618","calibration","pH",5.69999981,5.55097861793957
"4097...24619","calibration","pH",4.19999981,4.97513599613136
"6724...24620","calibration","pH",4.4000001,4.53156738745065
"5219...24621","calibration","pH",6.0999999,6.41281205206502
"5270...24622","calibration","pH",6,5.91002973765013
"5460...24623","calibration","pH",7.5,6.50498759979306
"4235...24624","calibration","pH",4.5999999,4.52250232976863
"5912...24625","calibration","pH",6,5.93835345552501
"4357...24626","calibration","pH",4.69999981,4.09681287014028
"8096...24627","calibration","pH",4.9000001,5.12861025517189
"4893...24628","calibration","pH",4.69999981,5.36185551483581
"5355...24629","calibration","pH",6.30000019,6.0668969016552
"8085...24630","calibration","pH",4.80000019,5.12314396127691
"4739...24631","calibration","pH",6.4000001,6.15362048986652
"5443...24632","calibration","pH",7.0999999,7.1391455847584
"4355...24633","calibration","pH",4.5999999,4.66379659221607
"4251...24634","calibration","pH",6,6.19719799083674
"7162...24635","calibration","pH",4.9000001,4.86933917666125
"4315...24636","calibration","pH",3.5,3.41867214248729
"4710...24637","calibration","pH",5.30000019,5.46101522679302
"6867...24638","calibration","pH",5.2,4.96771583939699
"5692...24639","calibration","pH",4,5.41950071117496
"5849...24640","calibration","pH",6.80000019,6.16948531671843
"6866...24641","calibration","pH",5.5,5.08768614354136
"4701...24642","calibration","pH",5.0999999,5.3497319485394
"4464...24643","calibration","pH",6,7.28423426610883
"7631...24644","calibration","pH",4.6,4.9684771640452
"7600...24645","calibration","pH",5.5,5.33172516472348
"6289...24646","calibration","pH",6.5,6.65381848815836
"5812...24647","calibration","pH",6.9000001,6.97814351889723
"6868...24648","calibration","pH",5.1,4.73631133780212
"4947...24649","calibration","pH",5.0999999,4.85294724186412
"5288...24650","calibration","pH",6,5.89282201138501
"4405...24651","calibration","pH",4.5999999,4.92800643969499
"4326...24652","calibration","pH",3.9000001,3.89006764754472
"4406...24653","calibration","pH",4.5999999,5.07217685800445
"4729...24654","calibration","pH",5.0999999,5.23346949037345
